sale_id,sale_date,store,region,product,category,supplier,quantity,unit_price,unit_cost,revenue,gross_margin,member_id,is_member
6868,2025-08-24,Portland Pearl,Willamette,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,1023,Y
6869,2025-08-24,Portland Pearl,Willamette,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1037,Y
6870,2025-08-24,Portland Pearl,Willamette,PFD Vest,Water,Kitsap Forge,1,95.00,38.00,95.00,57.00,1057,Y
6871,2025-08-24,Spokane,Inland,Trail Runner GTX,Footwear,Fraser Valley Rubber,2,149.00,61.00,298.00,176.00,1056,Y
6872,2025-08-24,Tacoma,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,2,160.65,78.00,321.30,165.30,1016,Y
6873,2025-08-25,Spokane,Inland,Chalk Bag,Climbing,Kitsap Forge,3,26.00,9.00,78.00,51.00,1017,Y
6874,2025-08-25,Seattle Flagship,Puget Sound,Ridgeline 2P Tent,Camping,Cascade Textiles,1,296.65,142.00,296.65,154.65,1016,Y
6875,2025-08-25,Bellingham,North Cascades,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,59.00,22.00,59.00,37.00,,N
6876,2025-08-25,Eugene,Willamette,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1009,Y
6877,2025-08-25,Bellevue,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,2,189.00,78.00,378.00,222.00,1011,Y
6878,2025-08-25,Portland Pearl,Willamette,Cascade Camp Stove,Camping,Kitsap Forge,2,84.00,34.00,168.00,100.00,1006,Y
6879,2025-08-25,Bellingham,North Cascades,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,,N
6880,2025-08-25,Bellevue,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,1,99.00,41.00,99.00,58.00,,N
6881,2025-08-25,Seattle Flagship,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1028,Y
6882,2025-08-26,Portland Pearl,Willamette,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1003,Y
6883,2025-08-26,Bellingham,North Cascades,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,,N
6884,2025-08-26,Seattle Flagship,Puget Sound,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,1051,Y
6885,2025-08-26,Portland Pearl,Willamette,Sun Hoody,Apparel,Cascade Textiles,1,62.00,24.00,62.00,38.00,1039,Y
6886,2025-08-26,Bellingham,North Cascades,Trail Runner GTX,Footwear,Fraser Valley Rubber,2,149.00,61.00,298.00,176.00,,N
6887,2025-08-26,Bellingham,North Cascades,Approach Shoe,Footwear,Fraser Valley Rubber,1,129.00,52.00,129.00,77.00,1039,Y
6888,2025-08-26,Boise,Inland,Dry Bag 30L,Water,Fraser Valley Rubber,2,42.00,17.00,84.00,50.00,,N
6889,2025-08-26,Bellevue,Puget Sound,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,,N
6890,2025-08-26,Seattle Flagship,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,1,99.00,41.00,99.00,58.00,1015,Y
6891,2025-08-26,Boise,Inland,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1027,Y
6892,2025-08-26,Portland Pearl,Willamette,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1054,Y
6893,2025-08-27,Spokane,Inland,PFD Vest,Water,Kitsap Forge,3,95.00,38.00,285.00,171.00,1029,Y
6894,2025-08-27,Spokane,Inland,Approach Shoe,Footwear,Fraser Valley Rubber,1,129.00,52.00,129.00,77.00,1017,Y
6895,2025-08-27,Bellevue,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,3,84.00,34.00,252.00,150.00,1050,Y
6896,2025-08-27,Portland Pearl,Willamette,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1019,Y
6897,2025-08-27,Bellevue,Puget Sound,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1020,Y
6898,2025-08-27,Seattle Flagship,Puget Sound,Belay Device,Climbing,Kitsap Forge,1,49.00,19.00,49.00,30.00,1032,Y
6899,2025-08-27,Bellevue,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1042,Y
6900,2025-08-28,Portland Pearl,Willamette,Approach Shoe,Footwear,Fraser Valley Rubber,2,129.00,52.00,258.00,154.00,1033,Y
6901,2025-08-28,Seattle Flagship,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,3,59.00,22.00,177.00,111.00,1017,Y
6902,2025-08-28,Seattle Flagship,Puget Sound,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1059,Y
6903,2025-08-28,Portland Pearl,Willamette,Quickdraw Set of 6,Climbing,Nordvik Outdoor,2,155.00,62.00,310.00,186.00,1030,Y
6904,2025-08-28,Portland Pearl,Willamette,Trail Convertible Pant,Apparel,Cascade Textiles,1,89.00,36.00,89.00,53.00,1003,Y
6905,2025-08-29,Spokane,Inland,Headlamp 400,Camping,Sanko Technical,3,44.00,16.00,132.00,84.00,1043,Y
6906,2025-08-29,Bellevue,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,2,155.00,62.00,310.00,186.00,1036,Y
6907,2025-08-29,Spokane,Inland,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1036,Y
6908,2025-08-29,Bellingham,North Cascades,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,,N
6909,2025-08-29,Bellingham,North Cascades,Sun Hoody,Apparel,Cascade Textiles,1,62.00,24.00,62.00,38.00,,N
6910,2025-08-29,Tacoma,Puget Sound,Approach Shoe,Footwear,Fraser Valley Rubber,1,129.00,52.00,129.00,77.00,1019,Y
6911,2025-08-29,Bellevue,Puget Sound,Vertex Climbing Harness,Climbing,Kitsap Forge,2,105.00,43.00,210.00,124.00,1040,Y
6912,2025-08-29,Bellingham,North Cascades,Cascade Camp Stove,Camping,Kitsap Forge,1,84.00,34.00,84.00,50.00,1003,Y
6913,2025-08-30,Bellingham,North Cascades,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,,N
6914,2025-08-30,Seattle Flagship,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1058,Y
6915,2025-08-30,Spokane,Inland,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1059,Y
6916,2025-08-30,Seattle Flagship,Puget Sound,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1014,Y
6917,2025-08-30,Seattle Flagship,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,2,189.00,78.00,378.00,222.00,1015,Y
6918,2025-08-30,Spokane,Inland,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1058,Y
6919,2025-08-30,Boise,Inland,Cascade Camp Stove,Camping,Kitsap Forge,3,84.00,34.00,252.00,150.00,1044,Y
6920,2025-08-30,Bellingham,North Cascades,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1020,Y
6921,2025-08-30,Spokane,Inland,Alpine 45L Pack,Camping,Olympic Down Works,3,189.00,78.00,567.00,333.00,1014,Y
6922,2025-08-30,Bellevue,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,2,42.00,17.00,84.00,50.00,1002,Y
6923,2025-08-30,Bellevue,Puget Sound,Approach Shoe,Footwear,Fraser Valley Rubber,3,109.65,52.00,328.95,172.95,1034,Y
6924,2025-08-30,Bellingham,North Cascades,Cascade Camp Stove,Camping,Kitsap Forge,2,84.00,34.00,168.00,100.00,,N
6925,2025-08-30,Seattle Flagship,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1059,Y
6926,2025-08-30,Portland Pearl,Willamette,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1056,Y
6927,2025-08-31,Tacoma,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,1,84.00,34.00,84.00,50.00,1022,Y
6928,2025-08-31,Seattle Flagship,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1014,Y
6929,2025-08-31,Seattle Flagship,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,254.15,121.00,254.15,133.15,1010,Y
6930,2025-08-31,Bellingham,North Cascades,Alpine 45L Pack,Camping,Olympic Down Works,2,189.00,78.00,378.00,222.00,,N
6931,2025-08-31,Portland Pearl,Willamette,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1024,Y
6932,2025-08-31,Bellevue,Puget Sound,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1055,Y
6933,2025-08-31,Spokane,Inland,Chalk Bag,Climbing,Kitsap Forge,1,26.00,9.00,26.00,17.00,1005,Y
6934,2025-09-01,Bellevue,Puget Sound,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1044,Y
6935,2025-09-01,Tacoma,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1039,Y
6936,2025-09-01,Spokane,Inland,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1028,Y
6937,2025-09-01,Seattle Flagship,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,1,99.00,41.00,99.00,58.00,1060,Y
6938,2025-09-01,Spokane,Inland,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1055,Y
6939,2025-09-01,Tacoma,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,1015,Y
6940,2025-09-02,Tacoma,Puget Sound,Sun Hoody,Apparel,Cascade Textiles,1,62.00,24.00,62.00,38.00,,N
6941,2025-09-02,Bellingham,North Cascades,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,,N
6942,2025-09-02,Tacoma,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1039,Y
6943,2025-09-03,Bellevue,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,1,84.00,34.00,84.00,50.00,1009,Y
6944,2025-09-03,Bellingham,North Cascades,Trailhead Sleeping Pad,Camping,Sanko Technical,3,99.00,41.00,297.00,174.00,,N
6945,2025-09-03,Boise,Inland,Paddle Carbon,Water,Sanko Technical,1,237.15,112.00,237.15,125.15,1017,Y
6946,2025-09-03,Seattle Flagship,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,2,89.00,36.00,178.00,106.00,1056,Y
6947,2025-09-03,Bellevue,Puget Sound,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1049,Y
6948,2025-09-04,Tacoma,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1021,Y
6949,2025-09-04,Boise,Inland,Titanium Cook Set,Camping,Sanko Technical,2,115.00,47.00,230.00,136.00,1022,Y
6950,2025-09-04,Bellevue,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1029,Y
6951,2025-09-04,Boise,Inland,Titanium Cook Set,Camping,Sanko Technical,3,115.00,47.00,345.00,204.00,1053,Y
6952,2025-09-04,Tacoma,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1031,Y
6953,2025-09-04,Seattle Flagship,Puget Sound,Belay Device,Climbing,Kitsap Forge,3,49.00,19.00,147.00,90.00,1001,Y
6954,2025-09-04,Boise,Inland,Sun Hoody,Apparel,Cascade Textiles,3,62.00,24.00,186.00,114.00,1051,Y
6955,2025-09-04,Spokane,Inland,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,,N
6956,2025-09-05,Spokane,Inland,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1026,Y
6957,2025-09-05,Seattle Flagship,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1022,Y
6958,2025-09-05,Spokane,Inland,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1002,Y
6959,2025-09-05,Seattle Flagship,Puget Sound,Sun Hoody,Apparel,Cascade Textiles,1,52.70,24.00,52.70,28.70,1014,Y
6960,2025-09-05,Portland Pearl,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1039,Y
6961,2025-09-05,Bellevue,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1044,Y
6962,2025-09-06,Tacoma,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,3,189.00,78.00,567.00,333.00,1055,Y
6963,2025-09-06,Eugene,Willamette,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,,N
6964,2025-09-06,Eugene,Willamette,Stormbreak Rain Jacket,Apparel,Cascade Textiles,2,169.00,68.00,338.00,202.00,,N
6965,2025-09-06,Seattle Flagship,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1057,Y
6966,2025-09-06,Seattle Flagship,Puget Sound,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1024,Y
6967,2025-09-07,Bellingham,North Cascades,Titanium Cook Set,Camping,Sanko Technical,2,115.00,47.00,230.00,136.00,1032,Y
6968,2025-09-07,Seattle Flagship,Puget Sound,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,2,24.00,8.50,48.00,31.00,1022,Y
6969,2025-09-07,Eugene,Willamette,Alpine 45L Pack,Camping,Olympic Down Works,1,189.00,78.00,189.00,111.00,1035,Y
6970,2025-09-07,Boise,Inland,Belay Device,Climbing,Kitsap Forge,2,49.00,19.00,98.00,60.00,1051,Y
6971,2025-09-07,Eugene,Willamette,Approach Shoe,Footwear,Fraser Valley Rubber,1,129.00,52.00,129.00,77.00,1025,Y
6972,2025-09-07,Tacoma,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1031,Y
6973,2025-09-07,Spokane,Inland,Chalk Bag,Climbing,Kitsap Forge,1,26.00,9.00,26.00,17.00,1055,Y
6974,2025-09-07,Spokane,Inland,Dry Bag 30L,Water,Fraser Valley Rubber,3,42.00,17.00,126.00,75.00,1044,Y
6975,2025-09-07,Seattle Flagship,Puget Sound,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1016,Y
6976,2025-09-08,Portland Pearl,Willamette,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,2,78.00,29.00,156.00,98.00,1051,Y
6977,2025-09-08,Tacoma,Puget Sound,Approach Shoe,Footwear,Fraser Valley Rubber,1,129.00,52.00,129.00,77.00,1048,Y
6978,2025-09-08,Bellevue,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1047,Y
6979,2025-09-08,Seattle Flagship,Puget Sound,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1017,Y
6980,2025-09-08,Bellevue,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,2,99.00,41.00,198.00,116.00,1059,Y
6981,2025-09-08,Seattle Flagship,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,1,89.00,36.00,89.00,53.00,1028,Y
6982,2025-09-09,Bellevue,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1037,Y
6983,2025-09-09,Seattle Flagship,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1006,Y
6984,2025-09-09,Bellingham,North Cascades,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1011,Y
6985,2025-09-09,Bellingham,North Cascades,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,,N
6986,2025-09-09,Portland Pearl,Willamette,Down Sweater,Apparel,Olympic Down Works,3,185.00,74.00,555.00,333.00,1028,Y
6987,2025-09-09,Boise,Inland,Quickdraw Set of 6,Climbing,Nordvik Outdoor,2,155.00,62.00,310.00,186.00,1028,Y
6988,2025-09-09,Seattle Flagship,Puget Sound,Chalk Bag,Climbing,Kitsap Forge,2,26.00,9.00,52.00,34.00,1003,Y
6989,2025-09-09,Seattle Flagship,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,2,115.00,47.00,230.00,136.00,1005,Y
6990,2025-09-09,Portland Pearl,Willamette,PFD Vest,Water,Kitsap Forge,2,80.75,38.00,161.50,85.50,1049,Y
6991,2025-09-09,Tacoma,Puget Sound,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1008,Y
6992,2025-09-09,Spokane,Inland,PFD Vest,Water,Kitsap Forge,2,80.75,38.00,161.50,85.50,,N
6993,2025-09-10,Bellevue,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,2,89.00,36.00,178.00,106.00,1034,Y
6994,2025-09-10,Spokane,Inland,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1055,Y
6995,2025-09-10,Portland Pearl,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1026,Y
6996,2025-09-10,Seattle Flagship,Puget Sound,Vertex Climbing Harness,Climbing,Kitsap Forge,1,89.25,43.00,89.25,46.25,1018,Y
6997,2025-09-10,Boise,Inland,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,1035,Y
6998,2025-09-10,Seattle Flagship,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,1,89.00,36.00,89.00,53.00,1046,Y
6999,2025-09-10,Portland Pearl,Willamette,Trail Runner GTX,Footwear,Fraser Valley Rubber,2,149.00,61.00,298.00,176.00,1007,Y
7000,2025-09-10,Portland Pearl,Willamette,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,,N
7001,2025-09-10,Seattle Flagship,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1029,Y
7002,2025-09-10,Portland Pearl,Willamette,Chalk Bag,Climbing,Kitsap Forge,2,26.00,9.00,52.00,34.00,1034,Y
7003,2025-09-10,Bellevue,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1036,Y
7004,2025-09-10,Seattle Flagship,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1005,Y
7005,2025-09-11,Spokane,Inland,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1011,Y
7006,2025-09-11,Seattle Flagship,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1015,Y
7007,2025-09-11,Bellevue,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1026,Y
7008,2025-09-11,Tacoma,Puget Sound,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,,N
7009,2025-09-11,Seattle Flagship,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1018,Y
7010,2025-09-11,Seattle Flagship,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,339.15,178.00,339.15,161.15,1051,Y
7011,2025-09-11,Boise,Inland,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,3,59.00,22.00,177.00,111.00,,N
7012,2025-09-12,Spokane,Inland,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1060,Y
7013,2025-09-12,Seattle Flagship,Puget Sound,Trail Runner GTX,Footwear,Fraser Valley Rubber,2,149.00,61.00,298.00,176.00,1026,Y
7014,2025-09-12,Seattle Flagship,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,,N
7015,2025-09-12,Bellevue,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1027,Y
7016,2025-09-12,Eugene,Willamette,Belay Device,Climbing,Kitsap Forge,3,49.00,19.00,147.00,90.00,1047,Y
7017,2025-09-12,Seattle Flagship,Puget Sound,Chalk Bag,Climbing,Kitsap Forge,1,26.00,9.00,26.00,17.00,1045,Y
7018,2025-09-12,Seattle Flagship,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1032,Y
7019,2025-09-12,Portland Pearl,Willamette,Trail Convertible Pant,Apparel,Cascade Textiles,3,75.65,36.00,226.95,118.95,1056,Y
7020,2025-09-12,Seattle Flagship,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1044,Y
7021,2025-09-13,Spokane,Inland,Ski Skins,Snow,Nordvik Outdoor,3,169.15,84.00,507.45,255.45,1001,Y
7022,2025-09-13,Bellevue,Puget Sound,Trail Runner GTX,Footwear,Fraser Valley Rubber,3,149.00,61.00,447.00,264.00,1055,Y
7023,2025-09-13,Tacoma,Puget Sound,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,1012,Y
7024,2025-09-13,Spokane,Inland,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1020,Y
7025,2025-09-13,Seattle Flagship,Puget Sound,Sun Hoody,Apparel,Cascade Textiles,1,62.00,24.00,62.00,38.00,1019,Y
7026,2025-09-13,Seattle Flagship,Puget Sound,Approach Shoe,Footwear,Fraser Valley Rubber,2,129.00,52.00,258.00,154.00,1023,Y
7027,2025-09-14,Eugene,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1032,Y
7028,2025-09-14,Bellingham,North Cascades,Trail Convertible Pant,Apparel,Cascade Textiles,1,89.00,36.00,89.00,53.00,1050,Y
7029,2025-09-15,Seattle Flagship,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,1,99.00,41.00,99.00,58.00,1035,Y
7030,2025-09-15,Portland Pearl,Willamette,Sun Hoody,Apparel,Cascade Textiles,1,62.00,24.00,62.00,38.00,1054,Y
7031,2025-09-15,Bellingham,North Cascades,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,,N
7032,2025-09-15,Spokane,Inland,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1052,Y
7033,2025-09-15,Seattle Flagship,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1006,Y
7034,2025-09-15,Seattle Flagship,Puget Sound,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1014,Y
7035,2025-09-15,Bellevue,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1002,Y
7036,2025-09-15,Portland Pearl,Willamette,Alpine 45L Pack,Camping,Olympic Down Works,3,189.00,78.00,567.00,333.00,1054,Y
7037,2025-09-15,Eugene,Willamette,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1001,Y
7038,2025-09-16,Portland Pearl,Willamette,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1035,Y
7039,2025-09-16,Bellevue,Puget Sound,Headlamp 400,Camping,Sanko Technical,3,44.00,16.00,132.00,84.00,1031,Y
7040,2025-09-16,Portland Pearl,Willamette,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1002,Y
7041,2025-09-16,Bellevue,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,2,84.00,34.00,168.00,100.00,1035,Y
7042,2025-09-16,Boise,Inland,Dry Bag 30L,Water,Fraser Valley Rubber,2,42.00,17.00,84.00,50.00,1022,Y
7043,2025-09-16,Seattle Flagship,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1050,Y
7044,2025-09-16,Portland Pearl,Willamette,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1010,Y
7045,2025-09-16,Tacoma,Puget Sound,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1014,Y
7046,2025-09-16,Bellingham,North Cascades,Alpine 45L Pack,Camping,Olympic Down Works,1,189.00,78.00,189.00,111.00,1023,Y
7047,2025-09-16,Seattle Flagship,Puget Sound,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1045,Y
7048,2025-09-17,Bellingham,North Cascades,Ridgeline 2P Tent,Camping,Cascade Textiles,1,296.65,142.00,296.65,154.65,,N
7049,2025-09-17,Tacoma,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1029,Y
7050,2025-09-17,Portland Pearl,Willamette,Titanium Cook Set,Camping,Sanko Technical,2,115.00,47.00,230.00,136.00,1037,Y
7051,2025-09-17,Bellingham,North Cascades,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1017,Y
7052,2025-09-17,Bellingham,North Cascades,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1016,Y
7053,2025-09-17,Bellevue,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,3,189.00,78.00,567.00,333.00,1050,Y
7054,2025-09-17,Bellingham,North Cascades,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1047,Y
7055,2025-09-18,Seattle Flagship,Puget Sound,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1014,Y
7056,2025-09-18,Eugene,Willamette,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1010,Y
7057,2025-09-18,Portland Pearl,Willamette,Paddle Carbon,Water,Sanko Technical,1,237.15,112.00,237.15,125.15,1047,Y
